frame,hip_angle_r,knee_angle_r,foot_strike_angle_r,hip_angle_l,knee_angle_l,foot_strike_angle_l,torso_angle,hip_angle_r_smooth,knee_angle_r_smooth,foot_strike_angle_r_smooth,hip_angle_l_smooth,knee_angle_l_smooth,foot_strike_angle_l_smooth,torso_angle_smooth,stride_phase,hip_symmetry,knee_symmetry
1837,169.2685948523743,165.36405818801498,102.9030298633204,165.1500820919524,163.4865396209308,72.72646038262775,2.95829355403298,171.71281219154994,159.3236535130487,96.34257299031509,163.9055200577393,160.0030140611334,87.26396898675918,3.5654298852646926,36,4.118512760421879,1.8775185670841665
1838,169.32049491786822,163.6095686867991,100.74063765486184,162.28443188626727,175.39392507646298,86.17146774138563,4.178242529567,173.43201234036752,159.02239538682682,94.33581452563806,162.20995901210122,162.79756596958612,84.68434456289694,3.378532348616809,37,7.036063031600946,11.784356389663884
1839,173.01458069564345,152.28856318971916,79.69670997187964,162.60666659044173,179.87996789541964,88.78743776157111,4.459946716900425,172.645270187103,149.45257431909477,94.21138467973452,160.30966537314,165.48511555220506,91.94612000689024,3.456355333421602,38,10.407914105201712,27.591404705700484
1840,175.29845851925913,138.5437280234301,89.69445769301691,157.12516086996115,160.135705236311,99.92800670167942,3.484966907346084,169.91356465706056,133.8489805819788,94.49214153935381,157.5636212263611,159.33633364566526,95.12259486804905,3.5493985065872424,39,18.17329764929798,21.59197721288089
1841,171.12046249937617,113.69929476586262,92.46100063110356,155.1823211078412,143.14258051059332,90.62754015549784,2.685900437822968,166.7821008346624,117.69128752173583,98.68604374993072,157.23095779533628,150.46791575639563,97.16740384285791,3.6990580730051876,40,15.93814139153497,29.4432857447307
1842,159.57144426308977,95.53787145922315,120.24162447800842,157.5928711050206,142.433307440251,114.49274801064723,3.457251520512016,162.07192278289824,106.47634917139737,102.48863163135948,158.55767882674633,141.00378330351202,101.23792909614362,3.703429673123629,41,1.9785731580691674,46.89543598102786
1843,156.31064733267826,98.60468446606863,107.13512071723866,159.14949289649104,129.36216751110217,104.976823253506,3.80566977413443,157.62199618197752,103.12151753486361,107.88019637132335,161.10133054028861,137.18571177923644,99.54493679294873,3.565501240542993,42,2.8388455638127823,30.75748304503354
1844,152.716941890503,105.0388649164068,102.59038659388996,158.8036840097896,120.74614457396729,86.49678359442485,3.666331290732177,153.73402272028846,108.65414058527824,112.25181299141288,163.74259273640075,138.98306556559947,97.3166672455031,3.4892118157917786,43,6.086742119286612,15.707279657560491
1845,148.24409951073326,113.87939092054997,117.160201879151,174.63128042805693,148.53320014550488,89.02376647572287,3.9144083106051553,151.95137312615495,121.94024260395892,107.28203965377025,166.76689907236613,145.48193227730334,92.55504255098468,3.431987152774525,44,26.38718091732366,34.65380922495491
1846,149.7038338963551,138.77708667682015,105.9682099646866,173.77775267686886,159.72348288355062,96.442358184842,3.4351885614739786,152.8424676813737,141.9640811349447,102.38240315777318,170.1443171189771,152.19943035762472,88.559206821403,3.3201997860072776,45,24.073918780513765,20.94639620673047
1847,158.97808315114167,165.13926994523223,99.58846479690912,170.1419544253175,167.71967874429888,80.6090248192226,2.4485961697718195,156.19059891654263,158.4772993380156,92.99701934592278,172.28443303426732,153.00480570492294,79.49594047962964,2.730363390466417,46,11.163871274175818,2.580408799066646
1848,159.7968747223441,173.80785931222033,84.2287332796307,169.4030399700509,160.59125510943488,82.77532159198994,2.198717584299952,159.1493035790572,163.8823163676836,90.79324022914544,173.14230649698504,155.5683087205125,81.52862847073727,2.16055270964591,47,9.606165247706798,13.216604202785447
1849,163.1715031070421,176.38611024494594,71.39460963282296,171.92487574808715,150.0973433619512,77.28684473447908,1.944707500728426,160.6242534956364,158.49079009146365,90.13919965928949,172.30022758372422,154.19665221568064,86.80210068575401,1.926570689757797,48,8.753372641045047,26.288766882994736
1850,164.3039603871708,166.00503036774563,95.23633955379448,175.9003852951167,140.92101784925077,82.8591576030298,1.9225325614630604,161.24577484716946,147.12402512198315,89.96488647514917,170.27886772591953,147.20755187339878,90.31899497924843,1.8050062922885155,49,11.596424907945902,25.08401251849486
1851,164.89155229369211,124.6352184445322,85.34835536677006,168.4353220714774,127.573090715332,84.8215826417697,0.702473988140643,162.74979934629133,134.64169463379469,94.69431914982343,169.58355981704457,140.57570105953312,95.63606518946003,1.979922024086079,50,3.543769777785286,2.937872270799801
1852,159.00516870099963,96.99488329949644,112.84739023385828,165.94645986096782,152.72524047407106,128.84083764638336,2.393014456812863,163.46974248593392,126.26643320682372,96.01096822278393,168.54901371852037,135.84881843237935,100.63548495685305,2.227684693881643,51,6.941291159968188,55.73035717457462
1853,156.39605657960612,101.24060206471742,105.11670935850576,165.23684403621647,137.43885844549507,106.50966541182603,3.5611622048099987,164.69901040285197,125.29003854090871,96.91084707734325,166.6488546943798,136.94639538758034,103.15521885232698,2.528041710407125,52,8.840787456610343,36.19825638077765
1854,167.03004535639624,132.58846592800128,95.97875014673838,167.8217210057234,135.69897028673634,97.96704023702657,2.8311704382163643,165.85853301567042,130.30666285899133,94.69786850814467,164.73090221916522,143.18764627575507,101.39487060795021,2.965797257050048,53,0.7916756493271464,3.1105043587350565
1855,177.59811649823192,158.13244567402154,90.34840391769492,163.3113456130723,140.87966673040165,100.6747341794936,3.218287632701525,167.39748157237955,140.55201292151287,88.78160435225222,163.39401264659722,152.28444818699012,100.53577098234865,3.385053010305522,54,14.286770885159626,17.252778943619887
1856,169.0012487890282,165.95533255161723,68.17112653877425,161.15722911083125,156.0397662748294,86.06390407488551,2.894300967467645,170.67526851054834,153.49986945165858,84.77161832255236,162.7278019234372,158.71338887389516,94.40656079991828,3.4390654315717093,55,7.844019678196958,9.915566276787843
1857,169.52726139944446,163.12323345256164,81.96459976107893,161.31447590258003,174.33181687004094,91.41615558969104,3.564221969219377,173.97403224376347,157.95547979335748,81.36529565771244,162.2003802894774,162.9082507100147,89.83239717478395,2.859007057572742,56,8.212785496864427,11.208583417479304
1858,171.92081373701114,151.71428709693822,82.86202538545885,163.10965217128884,178.82723632356945,84.66414100867055,3.448467581991222,174.7306656736946,150.99382252071956,83.83015125812,161.58006401448515,168.09246156766153,95.44731923682997,2.363103900169883,57,8.811161565722301,27.11294922663123
1859,174.0720382252584,138.90727157505944,89.45888080209093,161.26568078353114,169.20265399866065,109.23409983254376,2.2224958261616217,172.22888678668812,136.24958233061903,88.53185045884388,160.9255611037688,166.15472886169044,95.80504551941614,2.170724430161691,58,12.806357441727272,30.29538242360121
1860,177.9034275157511,123.18507386166335,94.63530114517378,158.8420917841986,150.35073815777122,86.20769697874705,0.5824924943968012,169.20380672989495,120.87268329640261,95.0728709611079,159.22300988375883,156.9630146135422,98.36016260210974,2.094223565738746,59,19.061335731552504,27.165664296107863
1861,166.78443407889705,99.50571661899608,107.51781162745776,162.8093495705683,155.74575943290935,118.64012870387008,1.1453055074059892,166.48410283504006,110.12680424168435,102.75093360653284,159.7461893581522,146.06996735990714,103.93553921100326,2.2913268122185015,0,3.975084508328763,56.24004281391328
1862,158.8130974763719,97.33311963082924,103.35688461603333,159.96691695640308,135.53168252238183,108.73808951708573,2.9255333993773265,162.5512378499672,106.36100580894447,103.86696146158336,161.46082264183755,138.38382315321536,105.2884176870738,2.5997052774167613,1,1.1538194800311885,38.198562891552584
1863,155.42842100296645,105.78288587966507,104.46483075046103,159.06888413490847,120.73872504226053,83.48396403248285,3.742546628747398,158.6595589662642,110.674071560608,102.67535717600198,163.21370093112768,137.16204616547924,105.16180185176876,3.0099066997839237,2,3.6404631319420275,14.955839162595453
1864,155.693074004298,119.76014812243538,105.8626376796306,158.70480179471997,125.09740245168696,115.84696994131522,4.081040972533208,155.94000539696665,122.48983662347254,99.56366529927362,165.53121020193197,140.43888708619065,101.1516151999474,3.452372490067731,3,3.0117277904219577,5.337254329251579
1865,153.45339572109094,139.73869567965974,98.55787203407564,178.92440072070198,152.00513655111638,106.96325214442128,4.01496786185544,155.04520822741551,138.33398120444002,97.50763513579358,168.19769702508188,145.83260253887642,99.91294992271065,3.699446265101769,4,25.47100499961104,12.266440871456638
1866,157.76795336591968,158.7499838093825,82.65114678703367,173.95233907889826,164.1588940025887,87.58946139365166,3.348092839807238,157.29092687935542,158.49524643540371,92.23965001697773,171.43637224972633,147.18825335676127,93.68897383502703,3.4204356600578656,5,16.18438571297858,5.4089101932061965
1867,159.97943490852842,172.87232430470587,85.89905792803975,169.81862108117343,163.06529332038266,88.9205248328479,2.3546597879135844,160.40889038677662,168.35633586183275,91.19248554923504,174.51202271647827,151.505043700526,93.37157924396331,2.628649368598756,6,9.839186172645014,9.807030984323205
1868,163.05450154937478,178.57343468403064,95.53044437443508,173.25756473159635,150.60940327136217,86.94432198838946,2.1234196597420234,161.781252314104,165.7594955771918,91.28568574387896,176.24099800255635,154.28563560737206,90.12762397578055,2.023080027008138,7,10.20306318222157,27.964031412668476
1869,164.6729056929584,169.55163501769613,99.9649389459626,176.74071907000553,142.20979062073368,89.4198307791336,1.8055030186185768,161.3979251330231,156.06482806340247,94.64213304696284,175.36711806799696,150.01007860433566,81.74718260450399,1.6958772080257667,8,12.067813377047116,27.341844396962443
1870,166.04425753110996,162.2296794262111,86.74049281413596,177.87249559672554,130.70716624391233,83.90923717246747,1.187934902774241,163.15236213072671,144.99753755625855,102.44946613666582,171.39723890276395,140.61958250875335,82.07540420161521,1.7707428492974944,9,11.82823806561558,31.52251318229878
1871,163.5948790906319,106.86691786925849,111.41088972879358,169.17811872268987,147.64176579888755,86.67436046184801,0.935396436735124,164.4811332777644,136.46933575681942,105.5159226441514,168.86376411992438,133.9428763674175,85.57892164333461,2.0994272004297807,10,5.583239632057968,40.77484792962906
1872,156.47048668436494,101.5104746979986,107.92607916726784,165.54277269464768,140.28331036747431,68.74768197556621,3.1030807343215963,165.64550850324585,132.7933622042112,102.93441053382602,166.0818610614487,132.73832598234526,85.70274385791457,2.4472455024031516,11,9.072286010282738,38.77283566947571
1873,163.49182053807914,131.31444834638145,112.31220270192762,158.54701334415378,123.07945669173304,85.09106001622158,3.646223721726297,166.54783050845242,134.98515632067,98.75145807816065,162.90651129862076,137.9003884146963,85.34881433238664,2.898790232601831,12,4.944807193925357,8.234991654648411
1874,179.47638326943564,156.87018641085535,102.57564609310522,156.79959000320588,131.65106682516296,105.37227379613356,4.005860990801039,168.16842346008892,141.7740629208957,93.88607725647424,161.0775284078342,147.75720385592376,88.29766912944719,3.510941864767548,13,22.676793266229765,25.219119585692397
1875,170.85849165406958,165.93479253679112,66.76127309163047,158.86719795356544,152.96496144232634,92.63117545778135,3.406311703089401,170.50390214724598,151.86556963107154,90.48181414732598,159.63962323590874,150.6932578585632,89.12410347258451,4.015947946210348,14,11.991293700504144,12.96983109446478
1876,169.48323991291477,165.9313142181745,76.76452408554842,161.51213346466648,169.46650242816708,77.99356323309945,3.3393395081877864,173.56488682785476,161.51718834883255,82.10841405356885,156.49634122714468,156.31510681061275,87.216322294548,4.062361117540157,15,7.9711064482482925,3.535188209992583
1877,171.58662918856652,159.1596456926288,86.00983989000936,160.3244068987148,177.27208971650586,87.06479181129424,4.534744519243244,175.2270071615461,158.184199656393,80.61398244199972,154.5673527460452,163.71188691669983,88.087100318112,3.7181665675613496,16,11.262222289851707,18.11244402387706
1878,175.50433452667045,146.51358307062847,84.34256769587644,157.35871221903213,167.78324184229447,98.29751349177585,4.374473949389573,173.51569525927061,145.61788971358754,82.75200475608636,153.48087414455435,166.00534659484128,85.9751784246236,3.5768258373078297,17,18.14562230763832,21.269658771666002
1879,174.9743581614686,137.29979348505606,90.70696655902816,145.41700579136568,132.01787645876075,72.70876551347118,3.13936982433162,170.2889938092963,130.751107139439,88.17293405347726,151.29286095329272,158.4808696903443,87.15743344439383,3.433098068181269,18,29.557352370102905,5.281917026295304
1880,171.37986422039876,112.39433861777596,84.16871380729955,139.71407314078257,176.41704331276782,84.86451413028199,2.353426920158375,168.1003417182611,117.55403094455599,96.6494371632636,151.77585257812927,148.63728755902497,96.10346784985849,3.466875186258571,19,31.665791079616184,64.02270469499186
1881,162.15224876313624,100.42741628872572,110.79355029297052,159.94398148059182,143.99166007596156,107.74240412459864,3.159459542985788,164.3881210877173,109.57188344644524,100.0458715947554,154.22051937322527,141.83343565889666,101.36427492234202,3.405879014625792,20,2.2082672825444263,43.56424378723584
1882,157.6605780084208,104.21342821295175,105.80961918551206,158.1588693476175,123.50134875410816,105.75861393195764,3.818335321845236,160.79762536533076,109.94514254375726,102.82268075876063,158.14716524537613,140.73167577738974,102.64735325940019,3.2456786859206033,21,0.49829133919669744,19.28792054115641
1883,155.9258144370912,111.64074228417854,99.97566555717556,160.64285694704915,124.84275821500354,116.0180733486612,3.342889815715813,157.32533588732355,117.41900466095515,105.27416074556947,163.11533152177094,144.22861966427018,102.39189572087679,3.2802391564257336,22,4.717042509957963,13.202015930824999
1884,154.4231042017673,125.67919792938166,106.17456600328866,177.4010642387877,152.57603110021907,113.2607000206457,3.725502971484644,155.35249369879546,129.97547199024714,101.35323336867826,168.61554305790207,149.37754441278463,102.00191006187612,3.3535686731903507,23,22.97796003702041,26.89683317083741
1885,156.09928283567663,150.21459473098415,97.2599865380655,172.1474187408877,163.99599474726122,80.12603365786133,2.892869980640795,155.49596915938199,150.49894349617793,93.35556061907342,172.2338880572108,147.70684129234485,98.52944957228544,3.0299343421150153,24,16.04813590521107,13.781400016277075
1886,159.58719792262713,169.1937402496864,92.35800285763496,170.03080635577643,165.3241460397745,87.32792254159197,2.4668066184864488,157.94797971116265,160.92126562248242,84.61980962153842,172.70855888802691,152.09361097132262,93.97970453273332,2.320576801651049,25,10.443608433149308,3.8695942099119236
1887,157.06993433613852,169.7661124447994,80.8034259877399,171.9140579728521,153.9201665489483,86.231932179496,2.1338463854307643,159.6276768259908,159.83530536479367,81.38363647566167,174.07324918277519,156.69452552400224,89.21995121043055,1.690256331908278,26,14.84412363671359,15.845945895851116
1888,160.88907497291257,167.98700147368552,60.33393058518522,173.38663093970436,145.78982633300217,89.67369027440203,1.212664129784021,160.00251374310832,149.56197089960762,82.88775841400593,172.57533950630588,153.46043600910167,85.84638769073706,1.3546858520487226,27,12.497555966791793,22.197175140683356
1889,164.85446673955718,159.89080068697368,74.32499766294,173.24292752555425,137.3070347287719,100.2404991403585,0.0652885295608293,160.8685811834137,135.98989447852347,87.20007346515911,170.06147188536116,145.45140088171019,86.37751152142232,1.1341515438227685,28,8.388460785997069,22.58376595820178
1890,165.22798626586288,90.6927395358898,102.87238393536911,170.0128919844904,144.365325121623,85.62563365234497,0.5926593984801061,162.87038038445857,123.9400525896432,95.02348983575772,169.69203606153746,139.349229303728,90.84540705918661,1.1085823733782458,29,4.7849057186275274,53.67258558573319
1891,158.03278942441077,90.29231960641476,108.977117852446,167.57839026258537,153.3217442858239,77.51507754570967,1.7476195000599293,164.30187595384098,118.75675343631505,97.74469085978014,168.91982027496434,137.08474648774163,90.3643549358751,1.0871421307051765,30,9.545600838174607,63.029424679409146
1892,160.53502912525087,106.84366623650584,117.02515947848512,162.45588576597467,125.64660353721504,94.39433534532397,2.1204027363145115,165.62727131942177,121.84613252526361,101.11786093709486,168.02152888696546,140.9146251589509,89.40978242257236,1.233528318528335,31,1.9208566407237981,18.802937300709203
1893,171.5292148836642,140.77913082245385,105.46283056409946,168.7860213576421,137.33530129583914,93.85531372344892,1.640222783531072,166.5031646528435,130.32236055611287,100.98915555343788,167.30763530510717,148.74417617949183,87.94060957587187,1.6891136555626396,32,2.7431935260220826,3.4438295266147065
1894,174.17083372190058,161.219024336334,89.5933705760631,167.8934740688778,150.45436690451513,93.70458706668384,1.312359133870385,167.44281418402926,143.98129827640804,96.19373337964666,165.4696648804636,155.360040455932,88.73541507621306,2.1480019170373046,33,6.277359653022785,10.764657431818875
1895,166.0361378239877,169.72360025286477,65.48994672798432,165.83897785576457,165.6393625990051,81.90994918276743,1.537748678801929,170.21353068937213,158.9633438630962,86.4432903291067,162.9581795431293,157.8949786657003,88.7763349010288,2.078465129606853,34,0.19715996822313286,4.084237653859674
1896,168.3175640619207,163.28195779874338,89.77217797536656,164.17337648381735,178.51981107189852,85.69272336821089,2.502000063118869,173.0537787140497,159.57416088869257,81.12871721980983,161.33193089432274,161.51164944673187,87.64750918009031,1.6955438104409022,35,4.144187578103356,15.237853273155139
1897,172.29927369883484,150.05231143642914,81.18496595936779,158.78404419478665,172.08962009971523,91.71569925588632,2.8528991796040306,172.988672939224,150.234848780933,79.5685954653693,160.75876968298348,166.1564556663032,90.18334072233232,1.5409100296922675,36,13.515229504048193,22.037308663286097
1898,173.07422575610596,138.78491893935495,87.77658511162024,151.46235626367724,148.76306290193492,96.23884402232754,1.5323685543196812,170.47653780205985,134.67004142508617,84.2386846065265,158.69263446358656,160.12507587556496,92.10043246418648,1.5909958176218753,37,21.611869492428724,9.978143962579963
1899,176.6423710181905,116.2724317095858,76.19501198691648,156.06752630586558,144.20938747341458,81.57724516347277,0.0111173032933615,168.6250340360512,119.15556078758932,90.42103416154148,157.22806582560145,150.54927723246615,97.43342717647836,1.6036451176755244,38,20.574844712324904,27.936955763828777
1900,166.42996888388717,101.03832796489311,101.7849404135798,165.31421560232923,153.99338207820924,105.99666005292316,0.8567919302292761,166.416462690385,108.92706021253187,98.05893532599934,158.93492609674487,141.45249691517867,103.27528229413385,1.7424495471640191,39,1.115753281557943,52.95505411331612
1901,158.14805965467866,99.08086344871876,105.1050969245071,164.29397940677987,138.8929488384741,123.57030315177936,2.6924932040739216,163.1177748946881,107.20505871941775,98.96605609965135,162.12271503723153,137.0138107972957,105.82168738929434,1.941678258307034,40,6.145919752101207,39.81208538975534
1902,156.06921833568506,107.3039140947726,107.88177933588126,158.37957061433733,118.46275988718578,93.95559686937008,2.6866370299360725,159.51345618369956,113.33015861963993,100.54317296203962,165.67637548721004,138.98208105159938,107.0822170299994,2.2075438671073613,41,2.3103522786522603,11.158845792413189
1903,159.41840906856947,121.21784153717373,99.94100179636524,165.81100142815308,137.06630580220968,116.35077339544596,2.4792004386874704,157.68411072345646,125.39476669235154,102.76933457444801,168.7294229312516,144.14174193376542,105.23245129214197,2.488740725614938,42,6.3925923595836025,15.848464265035958
1904,156.45025288456333,146.83941985073673,103.56128367539792,179.8277690746194,153.15447546448223,100.54051468185648,3.1543023616302888,157.7743616927787,141.9373263710065,100.56888681427466,170.190492522397,148.15718733227692,101.83789602250341,2.4771019796638556,43,23.37751619005607,6.3150556137455
1905,160.9468329990605,165.26217085923727,85.3643997581636,172.98140117158084,162.95500322069586,93.51896914068833,2.142179071673371,160.90671422901343,161.72069747706345,93.90359173760959,171.9990453043438,147.42071454983025,96.32148544864603,2.025151160916992,44,12.034568172520352,2.307167638541415
1906,161.5176985032575,173.38762805595752,93.0365855695937,170.10635671787483,159.7207354198186,91.49282527324772,1.034141708067954,164.27168274077297,171.1226621346397,91.33438353072776,174.42181670120164,151.78203141871455,92.94977915881242,1.3126060024814379,45,8.58865821461734,13.666892636138925
1907,168.7690234938955,175.97939858270476,102.06924425690303,172.7854907871174,149.7225964148223,81.11849394451114,0.5111503111056036,165.7395180753201,169.03390838249194,91.41010801668742,176.53075458683844,154.38269335441908,91.07898672601839,0.8129889674898036,46,4.016467293221893,26.256802167882455
1908,169.96294085478445,174.73594056091142,75.74682158127341,175.5336664947662,141.63303191311135,89.34808355191089,0.2762940092132581,165.93069016002573,159.08576937870976,94.89191479563132,175.0051376795189,148.4401958644379,84.27940853667187,0.4497608261700981,47,5.5707256399817595,33.102908647800064
1909,169.88365071174078,166.90125577285102,96.45442086810078,177.71493445076308,128.7763848034349,97.56324590840444,0.3817677196170562,167.6316908609739,147.69323700526766,101.12382841648366,171.94217025219595,140.42291659406362,84.28383849667104,0.3673838613788865,48,7.831283739022297,38.12487096941612
1910,165.43750038653732,108.39023478761364,110.97652674712133,171.786935943477,156.63716108878145,83.25375324752227,0.200566596762578,168.20295859537936,139.71945425762522,105.2136855668428,169.52650497384604,134.3473367039574,85.06082699126466,0.7052846571503246,49,6.349435556939682,48.24692630116782
1911,161.40795932463956,109.012363338209,112.27307788024793,168.0255789150664,135.52060748388817,72.16212373424239,1.2071980820604735,167.9892112261065,136.86306228887713,104.5023615182939,166.72425611017027,134.32733223204582,85.95699095550124,1.1432324527470141,50,6.617619590426841,26.50824414567917
1912,167.27426439300112,131.87532554880607,112.73270953275818,156.9982158853507,121.04924259679198,81.19811697397161,1.8061646462292824,166.80583137642924,138.64015509583007,102.20358665689862,163.16150456087257,139.04499054859133,86.00632409988341,1.6331406552210428,51,10.276048507650415,10.82608295201409
1913,175.20105014907352,160.02836295758823,106.4040884459898,156.79194733818665,133.70773390344038,99.99669912859233,2.6280095013693017,166.91208759870216,144.39100161601436,98.8194645662247,159.95227061083932,145.3705001956656,86.19701040356718,2.0881678227983436,52,18.40910281088688,26.320629054147844
1914,167.26296179615517,167.05025107438195,75.78504776846417,156.41928296201945,151.8451905541482,92.24619518102604,2.4817297853493803,169.34956038248816,152.5919146347445,91.1383607888737,156.50921222089625,147.35225790932282,89.32509716117247,2.3995679700100063,53,10.843678834135716,15.205060520233758
1915,165.62094158768394,164.96807376359777,80.4872294923263,160.0521462389715,167.78810933462933,88.86513711904188,2.36370867695109,171.6889894581879,159.06007134826837,85.48640944633215,154.42321284545932,151.28718494521905,97.61421091523832,2.632558135184489,54,5.568795348712456,2.8200355710315534
1916,169.14948947303157,155.37395691353328,80.8527018000663,155.72605324241647,163.68506400200363,89.40923423833866,2.8675454471419277,171.92861938741916,152.54787511341019,83.62565079938821,154.45166120777264,157.3606301192487,98.06155837713732,2.7660879810708345,55,13.423436230615096,8.31110708847035
1917,174.93682347865595,141.7520333042735,82.32329496188338,153.61856740503677,150.8397700012217,105.33766292219497,2.7239251431889,169.42227016945685,138.0299666297227,87.60187635763859,155.24393165636212,156.16205410284758,94.27880723606532,2.8498609634508014,56,21.31825607361918,9.087736696948184
1918,176.67430547295393,122.3942606299886,98.19350878926072,149.24314463684368,136.0947701940819,105.78168333876116,2.7123924897544724,167.20125461891755,122.01150243219615,93.13928617479539,153.77181630187962,146.7818958659966,92.72165568044461,2.927812763890846,57,27.43116083611025,13.700509564093295
1919,162.22482746867323,100.76919013891204,102.08855931610088,155.98939150646078,163.08098448615502,97.91052380212096,3.297000860187315,164.9776920236448,110.91507559046174,101.6483035510801,155.04403731164234,137.61810586424878,93.58149359475888,3.2370862847582833,58,6.235435962212449,62.31179434724298
1920,155.40357366647183,97.9365580670436,107.89743248000175,162.27892682852095,125.89087868762118,61.673824954590906,3.6599763677320247,161.3562584270835,106.74804398299872,105.30323324931662,157.3648814219185,133.14910627272621,92.76285893829768,3.5193777596374995,59,6.875353162049123,27.954320620577576
1921,154.8778659740936,103.89884032132107,114.40576944063862,156.27377454183278,113.75784339283672,90.60835990625792,3.3542242463927137,157.45540365497553,111.55090647616993,102.97317389995358,160.68737590998825,135.10153370009832,90.71788158005197,3.7042929989656423,0,1.395908567739184,9.859003071515644
1922,158.44290318252973,121.0202631898436,94.28110333884928,157.9183750164754,125.90267708090111,104.9387661682746,3.838777121845972,154.07062494817984,122.43878920152943,95.29609936982826,163.65708462906167,140.50200887693435,85.90245973184156,3.790071122056165,1,0.5245281660543242,4.88241389105751
1923,151.0132639982939,140.61446492182367,99.22676852480876,176.85589401723635,154.6488597634659,89.06043477837129,4.316480948096506,153.32330511129874,142.80480097290018,93.09403668749722,167.94466779580168,142.70202294691816,84.98994040032099,3.7191184271372566,2,25.842630018942458,14.03439484164224
1924,154.35115802713568,159.4824733003215,82.21543763093317,170.0284014963797,164.37323620387943,82.9414799025808,3.479221658157964,155.48790313035613,157.45234500010162,91.93952146103898,170.1012819358175,145.01828329678898,89.90981772703138,3.4006934999886447,3,15.677243469244019,4.890762903557942
1925,157.21535046802285,173.00396221866689,68.1203351594128,168.56473034714972,160.25720809612724,82.62580482572135,3.0128808219677183,157.24464181179616,160.4624566081274,91.00544896222834,171.3201717945617,153.4786360007638,85.15258594987213,2.8648414354819813,4,11.349379879126872,12.746754122539642
1926,157.70562802060542,168.92835830119463,90.60182099224828,171.606653273824,149.10307840873523,78.31623860998712,2.373345537952173,157.49075900203468,152.6705825897073,94.97945679462003,172.73086885449203,157.7586053815443,81.90273380159076,2.560876947750225,5,13.901025253218592,19.825279892459406
1927,162.22536862335272,169.73452045479803,133.2395416828292,177.6584722264596,135.21646765667464,93.50982346208306,2.166657880974612,157.14456767422695,139.49155518369741,101.33267310957163,171.74207906855895,154.34569130572504,82.27715674270928,2.229322994981787,6,15.433103603106872,34.51805279812339
1928,161.39437003478892,102.50964816576736,100.855696222029,165.9539232980007,158.8832054977509,90.97215616721468,1.6583363684808898,159.86174762131003,127.8178107593043,108.44531344157066,168.7095682952663,146.3975646858662,88.58241875088315,2.122936085443577,7,4.559553263211768,56.37355733198355
1929,158.38958101128236,89.26332685032648,105.25504008497263,165.0870443350653,152.52228664330474,50.74873345289098,1.865212932103792,162.13002472318541,120.46247456451773,110.6796003224048,166.61203563546738,140.45119056653508,92.66181122972566,2.510678493276367,8,6.697463323782927,63.25895979297826
1930,157.17135904819312,100.21133644075792,118.24600694986752,165.70361951233227,143.00841851968826,128.84083764638336,3.7547338876393423,164.3262349792479,119.88872294035696,110.23037674903026,163.65149437552046,139.89893055805896,95.92762704303308,3.0526369021056716,9,8.532260464139142,42.797082078930345
1931,165.84381909277857,132.5494962954366,101.5235795996328,160.2558384595403,126.57398473622412,100.6395827855599,3.382454281171664,166.857808076713,126.50758921813824,101.19957383839262,160.1362849776224,142.74989836263393,95.48672461878488,3.800592564429511,10,5.58798063323826,5.975511559212478
1932,179.4149546812072,158.0556788995784,101.80199328067252,156.45738913696198,133.2194186076548,102.67969156067568,4.474756122858551,169.200292766258,137.6027379428842,90.68475182142248,158.13707511084704,145.10108134254295,93.4233121098326,4.5046118075113775,11,22.957565544245227,24.836260291923594
1933,172.87772365896163,162.66807747419685,67.93022095937728,152.72754296777282,149.81516985459436,84.28647898180665,5.443172645547636,173.28711984009936,154.36315448236252,88.22664399749067,156.1476199432933,150.24094292678225,95.10674604916355,4.833712627775451,12,20.150180691188808,12.85290761960249
1934,171.85246989408495,161.64364776315617,89.43932062622935,155.4702934346299,167.74347660343457,86.26274934635313,4.963291462041531,176.23420494673488,158.2537471323148,82.807343026487,151.98020931131163,155.87279394004906,89.24900581245264,4.731932696006144,13,16.382176459455053,6.0998288402784056
1935,174.84865244839185,151.95975658750942,72.42653854117064,153.5739071856585,164.83409589287027,75.61660643704425,5.027113316394895,176.5249904484515,151.45707266951516,80.1098006609906,151.01785967058453,162.5446290735835,81.11698362753984,4.237088264042655,14,21.274745262733347,12.874339305360849
1936,175.7755318788454,139.9838388362074,83.80850963169273,152.80422363952664,160.9477589636002,90.53781221035894,3.799864238245219,173.52764181804915,136.38038106872716,83.55388773375724,150.32806049740162,163.6058115019008,85.1475314701851,3.8773229888021437,15,22.971308239318773,20.963920127392782
1937,177.58770214094463,127.42959081095616,94.56582033192198,139.71407314078257,173.36391070439794,90.64276029611096,2.307158810106328,169.6801805109057,121.3438535897714,90.91619712570781,147.1268931570293,152.9160108731814,86.52505732946747,3.3772339784085585,16,37.873629000162055,45.93431989344178
1938,164.54023952271683,99.1673374453768,92.26025888066764,145.6892797563326,134.87440416898613,66.21475228493887,2.6135934293132284,166.740155630806,111.21030328574913,99.5776183044666,146.66202965200569,140.1002362072411,94.18138885382584,3.048026031541668,17,18.85095976638422,35.70706672360933
1939,158.6644852528241,97.46944575431472,104.61528952152852,160.1055006490375,138.75624658485873,124.95547595387669,2.852691543540764,162.50261296257054,107.13437979089444,100.13311622690034,148.51265620345828,131.3999883066153,98.01545409895257,3.0540663463070015,18,1.4410153962134018,41.28680083054401
